cis_name,name,lat,lon,country_code,region,district
"Ružomberok,,SPŠ","Ružomberok, SPŠ",49.08382,19.29426,SK,Žilinský,Ružomberok
"Ružomberok,,Katolícka univerzita","Ružomberok, Katolícka univerzita",49.08385,19.28325,SK,Žilinský,Ružomberok
"Ružomberok,,Nová Černová","Ružomberok, Nová Černová",49.08763,19.2704,SK,Žilinský,Ružomberok
"Ružomberok,Černová,kolónia","Ružomberok, Černová, kolónia",49.09672,19.25276,SK,Žilinský,Ružomberok
"Ružomberok,Černová,Bystrá","Ružomberok,Černová,Bystrá",49.09672,19.25276,SK,Žilinský,Ružomberok
"Hubová,,pri moste","Hubová, pri moste",49.12148,19.19321,SK,Žilinský,Ružomberok
"Hubová,,Babala","Hubová, Babala",49.11782,19.18077,SK,Žilinský,Ružomberok
Ľubochňa,Ľubochňa,49.12025,19.16812,SK,Žilinský,Ružomberok
"Ľubochňa,,Korbelka","Ľubochňa, Korbelka",49.13027,19.1704,SK,Žilinský,Ružomberok
"Stankovany,,Strakov","Stankovany, Strakov",49.14018,19.16979,SK,Žilinský,Ružomberok
"Stankovany,,pri moste","Stankovany, pri moste",49.14473,19.16712,SK,Žilinský,Ružomberok
"Stankovany,Rojkov,Bar","Stankovany, Rojkov, Bar",49.14727,19.16224,SK,Žilinský,Ružomberok
"Stankovany,Rojkov","Stankovany, Rojkov",49.14886,19.15678,SK,Žilinský,Ružomberok
"Novoť,,PD","Novoť, PD",49.4261,19.28194,SK,Žilinský,Námestovo
"Novoť,,Kormaňák","Novoť, Kormaňák",49.43199,19.24506,SK,Žilinský,Námestovo
"Novoť,,Podkopec","Novoť, Podkopec",49.43394,19.23647,SK,Žilinský,Námestovo
"Vavrišovo,,OcÚ","Vavrišovo, OcÚ",49.07026,19.7593,SK,Žilinský,Liptovský Mikuláš
"Vavrišovo,,pož.zbroj.","Vavrišovo, pož.zbroj.",49.07324,19.76323,SK,Žilinský,Liptovský Mikuláš
"Pribylina,,ZŠ","Pribylina, ZŠ",49.09253,19.79403,SK,Žilinský,Liptovský Mikuláš
"Pribylina,,pož.zbroj.","Pribylina, pož.zbroj.",49.09712,19.79641,SK,Žilinský,Liptovský Mikuláš
"Pribylina,,garáž SAD","Pribylina, garáž SAD",49.10105,19.80165,SK,Žilinský,Liptovský Mikuláš
"Pribylina,,Račkova dol.Skanzen","Pribylina, Račkova dol.Skanzen",49.10546,19.80897,SK,Žilinský,Liptovský Mikuláš
"Pribylina,,Potôčky","Pribylina, Potôčky",49.11566,19.84217,SK,Žilinský,Liptovský Mikuláš
"Pribylina,,Hrdovo","Pribylina, Hrdovo",49.12079,19.85983,SK,Žilinský,Liptovský Mikuláš
"Pribylina,,Kokavský most","Pribylina, Kokavský most",49.12505,19.87864,SK,Žilinský,Liptovský Mikuláš
"Pribylina,,Kamenná dol.","Pribylina, Kamenná dol.",49.13443,19.89386,SK,Žilinský,Liptovský Mikuláš
"Pribylina,,Zruby","Pribylina, Zruby",49.14092,19.90132,SK,Žilinský,Liptovský Mikuláš
"Pribylina,,Permon","Pribylina, Permon",49.14665,19.90689,SK,Žilinský,Liptovský Mikuláš
"Dolný Kubín,Kňažia,lavica","Dolný Kubín, Kňažia, lavica",49.23094,19.32125,SK,Žilinský,Dolný Kubín
"Oravský Podzámok,,Stodolisko","Oravský Podzámok, Stodolisko",49.26207,19.37128,SK,Žilinský,Dolný Kubín
"Oravský Podzámok,,Pod Kýčerou","Oravský Podzámok, Pod Kýčerou",49.26096,19.37617,SK,Žilinský,Dolný Kubín
"Pribiš,,mlyn","Pribiš, Mlyn",49.23146,19.40038,SK,Žilinský,Dolný Kubín
"Pribiš,,Suroviak","Pribiš, Suroviak",49.22689,19.40079,SK,Žilinský,Dolný Kubín
"Pribiš,,stred","Pribiš, stred",49.22227,19.40331,SK,Žilinský,Dolný Kubín
"Pribiš,,nocovňa SAD","Pribiš, nocovňa SAD",49.22036,19.40539,SK,Žilinský,Dolný Kubín
"Lipt.Mikuláš,,Podbreziny otoč.","Liptovský Mikuláš, Podbreziny otoč.",49.08587,19.65359,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,,Podbreziny","Liptovský Mikuláš, Podbreziny",49.0833,19.65398,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,,Podbreziny Juh","Liptovský Mikuláš, Podbreziny Juh",49.07869,19.6538,SK,Žilinský,Liptovský Mikuláš
"Závažná Poruba,,kult.dom","Závažná Poruba, kult.dom",49.0554,19.6488,SK,Žilinský,Liptovský Mikuláš
"Závažná Poruba,,otoč.","Závažná Poruba, otoč.",49.04913,19.64408,SK,Žilinský,Liptovský Mikuláš
"Ružomberok,,SOŠ polytechnická","Ružomberok, SOŠ polytechnická",49.06464,19.30471,SK,Žilinský,Ružomberok
"Lipt.Lúžna,,mäsna u Vesel.","Liptovská Lúžna, mäsna u Vesel.",48.93982,19.30166,SK,Žilinský,Ružomberok
"Lipt.Lúžna,,u Turončíka","Liptovská Lúžna, u Turončíka",48.94044,19.30551,SK,Žilinský,Ružomberok
"Lipt.Lúžna,,Brezniak","Liptovská Lúžna, Brezniak",48.94133,19.3103,SK,Žilinský,Ružomberok
"Lipt.Lúžna,,bytovka RD","Liptovská Lúžna, bytovka RD",48.94202,19.31594,SK,Žilinský,Ružomberok
"Lipt.Lúžna,,MŠ","Liptovská Lúžna, MŠ",48.94105,19.32162,SK,Žilinský,Ružomberok
"Lipt.Lúžna,,Weiss","Liptovská Lúžna, Weiss",48.93694,19.32928,SK,Žilinský,Ružomberok
"Lipt.Lúžna,,nocovňa SAD","Liptovská Lúžna, nocovňa SAD",48.93391,19.33892,SK,Žilinský,Ružomberok
"Lipt.Lúžna,,Hronec","Liptovská Lúžna, Hronec",48.93734,19.34546,SK,Žilinský,Ružomberok
"Jasenová,,Jednota","Jasenová, Jednota",49.17703,19.29423,SK,Žilinský,Dolný Kubín
"Vavrečka,,Jednota","Vavrečka, Jednota",49.38787,19.46802,SK,Žilinský,Námestovo
"Krušetnica,,Jakubík","Krušetnica, Jakubík",49.37442,19.33919,SK,Žilinský,Námestovo
"Krušetnica,,vyšný koniec","Krušetnica, vyšný koniec",49.37081,19.33189,SK,Žilinský,Námestovo
"Lomná,,hosp.dvor","Lomná, hosp.dvor",49.36916,19.31987,SK,Žilinský,Námestovo
"Lomná,,dol.koniec","Lomná, dol.koniec",49.36371,19.30797,SK,Žilinský,Námestovo
"Lomná,,rázc.","Lomná, rázc.",49.36218,19.30394,SK,Žilinský,Námestovo
Lomná,Lomná,49.35593,19.29848,SK,Žilinský,Námestovo
Brezovica,Brezovica,49.34131,19.65126,SK,Žilinský,Tvrdošín
"Brezovica,,dolný koniec","Brezovica, dolný koniec",49.34599,19.64771,SK,Žilinský,Tvrdošín
"Trstená,,RD rázc.","Trstená, RD rázc.",49.35667,19.62043,SK,Žilinský,Tvrdošín
"Lipt.Mikuláš,,Močiare Voj.akad.","Liptovský Mikuláš, Močiare Voj.akad.",49.0686,19.59048,SK,Žilinský,Liptovský Mikuláš
"Lipt.Hrádok,,SOUE","Liptovský Hrádok, SOUE",49.0388256,19.728459,SK,Žilinský,Liptovský Mikuláš
"Liesek,,nižný koniec","Liesek, nižný koniec",49.35926,19.66433,SK,Žilinský,Tvrdošín
"Vitanová,,Ski","Vitanová, Ski",49.34184,19.73823,SK,Žilinský,Tvrdošín
"Tvrdošín,Oravice,Čierny potok","Tvrdošín, Oravice, Čierny potok",49.31872,19.74526,SK,Žilinský,Tvrdošín
"Tvrdošín,Oravice,Meanderpark","Tvrdošín, Oravice, Meanderpark",49.30257,19.74702,SK,Žilinský,Tvrdošín
"Mútne,,ŠM","Mútne, ŠM",49.46151,19.34887,SK,Žilinský,Námestovo
"Mútne,,dolný cintorín","Mútne, dolný cintorín",49.46072,19.3394,SK,Žilinský,Námestovo
"Mútne,,Kosmeľ","Mútne, Kosmeľ",49.46025,19.32425,SK,Žilinský,Námestovo
"Mútne,,ZŠ","Mútne, ZŠ",49.46183,19.31998,SK,Žilinský,Námestovo
"Mútne,,Jednota I","Mútne, Jednota",49.46402,19.31657,SK,Žilinský,Námestovo
"Mútne,,Druhá strana","Mútne, Druhá strana",49.4719,19.32336,SK,Žilinský,Námestovo
"Mútne,,Janák","Mútne, Janák",49.46779,19.31043,SK,Žilinský,Námestovo
"Mútne,Mútňanská Píla","Mútne, Mútňanská Píla",49.46655,19.29743,SK,Žilinský,Námestovo
"Mútne,,RD","Mútne, RD",49.45496,19.30596,SK,Žilinský,Námestovo
"Terchová,,B.Potok Podhorskovia","Terchová, B.Potok Podhorskovia",49.26289,19.09229,SK,Žilinský,Žilina
"Terchová,,B.Potok Solisko","Terchová, B.Potok Solisko",49.26203,19.08057,SK,Žilinský,Žilina
"Terchová,,centrum","Terchová, centrum",49.25763,19.03293,SK,Žilinský,Žilina
"Belá,,Jednota","Belá, Jednota",47.83324,18.59681,SK,Nitriansky,Nové Zámky
"Belá,,Jednota","Belá, Jednota",49.2397881,18.9432944,SK,Žilinský,Žilina
"Stráža,,Jednota","Stráža, Jednota",49.22305,18.90465,SK,Žilinský,Žilina
"Varín,,Koňhora rázc.","Varín, Koňhora rázc.",49.21011,18.87604,SK,Žilinský,Žilina
"Valaská Dubová,,rázc.","Valaská Dubová, rázc.",49.14035,19.28758,SK,Žilinský,Ružomberok
Jasenová,Jasenová,49.17621,19.2995,SK,Žilinský,Dolný Kubín
"Veterná Poruba,,č.d.5","Veterná Poruba, č.d.5",49.10768,19.67193,SK,Žilinský,Liptovský Mikuláš
"Veterná Poruba,,OcÚ","Veterná Poruba, OcÚ",49.10941,19.67742,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,Vitálišovce","Liptovský Mikuláš, Vitálišovce",49.08856,19.64961,SK,Žilinský,Liptovský Mikuláš
"Smrečany,,bytovky","Smrečany, bytovky",49.1109,19.64866,SK,Žilinský,Liptovský Mikuláš
"Smrečany,,Širica","Smrečany, Širica",49.1146,19.64909,SK,Žilinský,Liptovský Mikuláš
"Smrečany,,kostol","Smrečany, kostol",49.1189,19.65112,SK,Žilinský,Liptovský Mikuláš
"Smrečany,,otoč.","Smrečany, otoč.",49.12303,19.65392,SK,Žilinský,Liptovský Mikuláš
"Žiar,,cint.","Žiar, cint.",49.12864,19.65948,SK,Žilinský,Liptovský Mikuláš
"Žiar,,nocovňa SAD","Žiar, nocovňa SAD",49.13146,19.66612,SK,Žilinský,Liptovský Mikuláš
"Žiar,,Juráš","Žiar, Juráš",49.13336,19.67164,SK,Žilinský,Liptovský Mikuláš
"Žiar,,Dolinky","Žiar, Dolinky",49.13663,19.67655,SK,Žilinský,Liptovský Mikuláš
"Žiar,,rekr.str.","Žiar, rekr.str.",49.13914,19.68477,SK,Žilinský,Liptovský Mikuláš
"Žiar,Žiarska dolina","Žiar, Žiarska dolina",49.14421,19.69489,SK,Žilinský,Liptovský Mikuláš
"Vysoké Tatry,,Tri studničky","Vysoké Tatry, Tri studničky",49.13424,19.96861,SK,Prešovský,Poprad
"Štrba,Štrbské Pleso,žel.st.","Štrba, Štrbské Pleso, žel.st.",49.11912,20.06402,SK,Prešovský,Poprad
"Beňadiková,,Háje","Beňadiková, Háje",49.09222,19.70486,SK,Žilinský,Liptovský Mikuláš
"Lipt.Ondrej,,Uličný","Liptovský Ondrej, Uličný",49.10171,19.71199,SK,Žilinský,Liptovský Mikuláš
"Konská,,hájenka","Konská, hájenka",49.11632,19.71963,SK,Žilinský,Liptovský Mikuláš
"Konská,,ZŠ","Konská, ZŠ",49.11884,19.71734,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,Palúdzka,ZŠ","Liptovský Mikuláš, Palúdzka, ZŠ",49.08281,19.60032,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,,TESCO","Liptovský Mikuláš, Tesco výstup",49.07853,19.6047,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,Demänová,rázc.","Liptovský Mikuláš, Demänová, rázc.",49.06117,19.58525,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,Demänová,Mlynisko","Liptovský Mikuláš, Demänová, mlynisko",49.05965,19.58014,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,Bodice,kostol","Liptovský Mikuláš, Bodice, kostol",49.05943,19.57489,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,Bodice,Jednota","Liptovský Mikuláš, Bodice, Jednota",49.06345,19.57722,SK,Žilinský,Liptovský Mikuláš
"Demänovská Dolina,,centr.park.","Demänovská Dolina, centr.park.",49.03724,19.57725,SK,Žilinský,Liptovský Mikuláš
"Demänovská Dolina,,autocamp.","Demänovská Dolina, autocamp.",49.03177,19.57291,SK,Žilinský,Liptovský Mikuláš
"Pavčina Lehota,,Hate","Pavčina Lehota, Hate",49.03322,19.56614,SK,Žilinský,Liptovský Mikuláš
"Pavčina Lehota,,garáž","Pavčina Lehota, garáž",49.03478,19.56231,SK,Žilinský,Liptovský Mikuláš
"Demänovská Dolina,,Chaty","Demänovská Dolina, Chaty",49.02413,19.57327,SK,Žilinský,Liptovský Mikuláš
"Demänovská Dolina,,Wellness hotel Chopok","Demänovská Dolina, Wellness hotel Chopok",49.01941,19.5772,SK,Žilinský,Liptovský Mikuláš
"Demänovská Dolina,,Ľadová jaskyňa","Demänovská Dolina, Ľadová jaskyňa",49.01641,19.58002,SK,Žilinský,Liptovský Mikuláš
"Demänovská Dolina,,Jaskyňa Slobody","Demänovská Dolina, Jaskyňa Slobody",48.99835,19.5831,SK,Žilinský,Liptovský Mikuláš
"Demänovská Dolina,,Lúčky","Demänovská Dolina, Lúčky",48.98131,19.59246,SK,Žilinský,Liptovský Mikuláš
"Demänovská Dolina,,Staré koliesko","Demänovská Dolina, Staré koliesko",48.97736,19.59432,SK,Žilinský,Liptovský Mikuláš
"Demänovská Dolina,,Záhradky","Demänovská Dolina, Záhradky",48.97327,19.59776,SK,Žilinský,Liptovský Mikuláš
"Demänovská Dolina,,Jasná","Demänovská Dolina, Jasná",48.97127,19.58501,SK,Žilinský,Liptovský Mikuláš
"Gôtovany,,Benický","Gôtovany, Benický",49.06162,19.50362,SK,Žilinský,Liptovský Mikuláš
"Bobrovec,,rázc.","Bobrovec, rázc.",49.11505,19.60161,SK,Žilinský,Liptovský Mikuláš
"Pavlova Ves,,kult.dom","Pavlova Ves, kult.dom",49.12926,19.58368,SK,Žilinský,Liptovský Mikuláš
"Lipt.Beharovce,,Beníkovský","Liptovské Beharovce, Beníky rázc.",49.13731,19.59206,SK,Žilinský,Liptovský Mikuláš
"Lipt.Beharovce,,Beníky rázc.","Liptovské Beharovce, Beníky rázc.",49.13731,19.59206,SK,Žilinský,Liptovský Mikuláš
"Bobrovček,,OcÚ","Bobrovček, OcÚ",49.14269,19.60173,SK,Žilinský,Liptovský Mikuláš
"Lipt.Mikuláš,,Jánošíkovo nábr.","Liptovský Mikuláš, Jánošíkovo nábrežie",49.0877,19.60369,SK,Žilinský,Liptovský Mikuláš
"Lipt.Osada,Korytnica-kúpele,rázc.","Liptovská Osada, Korytnica-kúpele, rázc.",48.8894,19.26588,SK,Žilinský,Ružomberok
"Donovaly,,Pod Magurou","Donovaly, Pod Magurou",48.87684,19.23647,SK,Banskobystrický,Banská Bystrica
"Donovaly,,centrum","Donovaly, centrum",48.87837,19.22343,SK,Banskobystrický,Banská Bystrica
"Donovaly,,Hanesy","Donovaly, Hanesy",48.87964,19.21145,SK,Banskobystrický,Banská Bystrica
"Motyčky,Jergaly","Motyčky, Jergaly",48.8654,19.19159,SK,Banskobystrický,Banská Bystrica
"Motyčky,,OcÚ","Motyčky, OcÚ",48.86087,19.17121,SK,Banskobystrický,Banská Bystrica
"Staré Hory,Horný Jelenec","Staré Hory, Horný Jelenec",48.85836,19.15132,SK,Banskobystrický,Banská Bystrica
"Staré Hory,Dolný Jelenec","Staré Hory, Dolný Jelenec",48.85376,19.13995,SK,Banskobystrický,Banská Bystrica
"Staré Hory,,kaplnka","Staré Hory, kaplnka",48.83947,19.11507,SK,Banskobystrický,Banská Bystrica
"Banská Bystrica,Uľanka,hlavná cesta","Banská Bystrica, Uľanka, hlavná cesta",48.7879,19.10758,SK,Banskobystrický,Banská Bystrica
"Banská Bystrica,Jakub,Nový Svet II.","Banská Bystrica, Jakub, Nový Svet II.",48.77657,19.12916,SK,Banskobystrický,Banská Bystrica
"Banská Bystrica,,Strieborné námestie","Banská Bystrica, Strieborné námestie",48.73727,19.14175,SK,Banskobystrický,Banská Bystrica
"Banská Bystrica,,EUROPA SC","Banská Bystrica, EUROPA SC",48.7308,19.13758,SK,Banskobystrický,Banská Bystrica
"Banská Bystrica,,Námestie H.Vajanského","Banská Bystrica, Námestie H.Vajanského",48.73187,19.14004,SK,Banskobystrický,Banská Bystrica
"Banská Bystrica,,AS","Banská Bystrica, AS",48.7351,19.15931,SK,Banskobystrický,Banská Bystrica
"Banská Bystrica,,parkovisko Mičinská","Banská Bystrica, parkovisko Mičinská",48.73264,19.15968,SK,Banskobystrický,Banská Bystrica
"Banská Bystrica,,žel.st.","Banská Bystrica, žel.st.",48.73555,19.16383,SK,Banskobystrický,Banská Bystrica
"Banská Bystrica,,Národná","Banská Bystrica, Národná",48.73226,19.14633,SK,Banskobystrický,Banská Bystrica
"Harmanec,,OcÚ","Harmanec, OcÚ",48.79559,19.07738,SK,Banskobystrický,Banská Bystrica
"Dolný Harmanec,,Šturec","Dolný Harmanec, Šturec",48.83863,18.99878,SK,Žilinský,Turčianske Teplice
"Dolný Harmanec,,Kráľova studňa hotel","Dolný Harmanec, Kráľova studňa hotel",48.87596,19.04078,SK,Banskobystrický,Banská Bystrica
"Donovaly,,centr.parkovisko","Donovaly, centr.parkovisko",48.8772,19.22493,SK,Banskobystrický,Banská Bystrica
"Banská Bystrica,,Ďumbierska","Banská Bystrica, Ďumbierska",48.7553,19.16362,SK,Banskobystrický,Banská Bystrica
"Nemce,,Nemčianska cesta","Nemce, Nemčianska cesta",48.76043,19.18791,SK,Banskobystrický,Banská Bystrica
"Selce,,Šachtičky lyžiarske stredisko","Selce, Šachtičky lyžiarske stredisko",48.8046,19.14939,SK,Banskobystrický,Banská Bystrica
"Banská Bystrica,,Podlavická cesta","Banská Bystrica, Podlavická cesta",48.74407,19.10918,SK,Banskobystrický,Banská Bystrica
"Králiky,,Rusko","Králiky, Rusko",48.73494,19.02668,SK,Banskobystrický,Banská Bystrica
"Strelníky,,otočka","Strelníky, otočka",48.71889,19.40145,SK,Banskobystrický,Banská Bystrica
"Topoľčany,,AS","Topoľčany, AS",48.56269,18.17139,SK,Nitriansky,Topoľčany
"Topoľčany,,OÚNZ","Topoľčany, OÚNZ",48.55355,18.16443,SK,Nitriansky,Topoľčany
"Ludanice,,ZŠ","Ludanice, ZŠ",48.49634,18.11571,SK,Nitriansky,Topoľčany
"Preseľany,,Jednota","Preseľany, Jednota",48.44802,18.09808,SK,Nitriansky,Topoľčany
"Koniarovce,,rázc.k žel.st.","Koniarovce, rázc.k žel.st.",48.42933,18.09281,SK,Nitriansky,Topoľčany
"Výčapy-Opatovce,,III","Výčapy-Opatovce, III.",48.41266,18.08276,SK,Nitriansky,Nitra
"Výčapy-Opatovce,,II","Výčapy-Opatovce, II.",48.40827,18.07952,SK,Nitriansky,Nitra
"Jelšovce,,OcÚ","Jelšovce, OcÚ",48.38207,18.05547,SK,Nitriansky,Nitra
"Čakajovce,,RD","Čakajovce, RD",48.37342,18.04201,SK,Nitriansky,Nitra
"Nitra,Dražovce,pri kríži",Pri kríži,48.35032,18.05898,SK,Nitriansky,Nitra
"Nitra,Zobor","Nitra, Zobor",48.32038,18.09613,SK,Nitriansky,Nitra
"Nitra,,Andreja Hlinku Centro","Nitra, Andreja Hlinku Centro",48.30965,18.09653,SK,Nitriansky,Nitra
"Nitra,,AS","Nitra, AS",48.30392,18.08085,SK,Nitriansky,Nitra
"Sereď,,nám.","Sereď, nám.",48.28598,17.74077,SK,Trnavský,Galanta
"Bratislava,,AS","Bratislava, Autobusová stanica",48.14683,17.12848,SK,Bratislavský,Bratislava I
"Praha,,ÚAN Florenc","Praha, ÚAN Florenc",50.0893783,14.4409189,CZ,Praha,Hlavné mesto Praha
"Brno,,ÚAN Zvonařka","Brno, ÚAN Zvonařka",49.18589,16.61657,CZ,Juhomoravský,Brno-mesto
"Uherské Hradiště,,aut.nádr.","Uherské Hradiště, aut.nádr.",49.0701256,17.465105,CZ,Stredná Morava,Uherské Hradiště
"Břeclav,,CLO D2","Břeclav, CLO D2",48.6779137,16.9848378,SK,Trnavský,Skalica
"Brodské,,št.hr.CLO","Brdoské, št.hr.CLO",48.6867486,16.9899644,SK,Trnavský,Skalica
"Trnava,,AS","Trnava, Autobusová stanica",48.36968,17.5828,SK,Trnavský,Trnava
"Zlaté Moravce,,AS","Zlaté Moravce, AS",48.38412,18.39118,SK,Nitriansky,Zlaté Moravce
"Nová Baňa,,žel.st.","Nová Baňa, žel.st.",48.41274,18.64689,SK,Banskobystrický,Žarnovica
"Žarnovica,,motel Sitno","Žarnovica, motel Sitno",48.48264,18.72157,SK,Banskobystrický,Žarnovica
"Žiar n.Hronom,,aut.st.","Žiar nad Hronom, aut.st.",48.58911,18.85716,SK,Banskobystrický,Žiar nad Hronom
"Zvolen,,AS","Zvolen, AS",48.57113,19.11919,SK,Banskobystrický,Zvolen
"Bratislava,,Letisko-Airport","Bratislava, Letisko-Airport",48.1705,17.19983,SK,Bratislavský,Bratislava II
"Hronský Beňadik,,námestie","Hronský Beňadik, námestie",48.34533,18.55889,SK,Banskobystrický,Žarnovica
Hliník n.Hronom,"Hliník nad Hronom, pošta",48.53959,18.7808,SK,Banskobystrický,Žiar nad Hronom
"Hronská Breznica,,podchod","Hronská Breznica, podchod",48.56937,18.99386,SK,Banskobystrický,Zvolen
"Slovenská Ľupča,,rázc.","Slovenská Ľupča, rázc.",48.76119,19.27338,SK,Banskobystrický,Banská Bystrica
Brusno,"Brusno, Oremlaz",48.79763,19.38414,SK,Banskobystrický,Banská Bystrica
Nemecká,Nemecká,48.81409,19.41095,SK,Banskobystrický,Brezno
"Predajná,,pri moste","Predajná, pri moste",48.80945,19.46155,SK,Banskobystrický,Brezno
"Podbrezová,,aut.st.","Podbrezová, aut.st.",48.81154,19.52527,SK,Banskobystrický,Brezno
"Valaská,,pri moste","Valaská, pri moste",48.81273,19.57498,SK,Banskobystrický,Brezno
"Brezno,,AS","Brezno, AS",48.80194,19.62958,SK,Banskobystrický,Brezno
"Bila Cerkva,,AS","Bila Cerkva, AS",49.81158,30.10946,UA,Kyjevská,Білоцерківська міська громада
"Kiev,,Avtovokzal Kiev","Kiev, Avtovokzal Kiev",50.40631,30.51983,UA,Kyjev,Голосіївський район
"Kiev,,AS","Kiev, AS",50.44554,30.49921,UA,Kyjev,Шевченківський район
"Žitomir,,AS","Zhytomyr, AS",50.2687,28.6921,UA,Žytomyrská,Житомирська міська громада
"Rivne,,AS","Rivne, AS",50.61496,26.28289,UA,Rivnenská,Рівненська міська громада
"Lvov,,AS Strijskij","Lvov, AS Strijskij",49.78689,24.01772,UA,Ľvovská,Ľvovská mestská hromada
"Stryj,,AS","Stryj, AS",49.25964,23.84261,UA,Ľvovská,Стрийська міська громада
"Mukačevo,,AS","Mukačevo, AS",48.43877,22.7313,UA,,Mukačevský rajón
"Užhorod,,AS","Užhorod, autobusové nádraží",48.60943,22.29807,UA,,Užhorodský rajón
"Užhorod,,ZOLL",,,,,,
"Vyšné Nemecké,,št.hr.CLO",,,,,,
"Košice,,AS","Košice, AS",48.7211,21.26752,SK,Košický,Košice I
"Prešov,,AS","Prešov, AS",48.98419,21.25086,SK,Prešovský,Prešov
"Poprad,,AS",Poprad AS,49.05885,20.29329,SK,Prešovský,Poprad
"Trenčín,,aut.st.","Trenčín, AS",48.89557,18.0513,SK,Trenčiansky,Trenčín
"Bratislava,Jarovce,št.hr.CLO","Bratislava, Jarovce, št.hr.CLO",48.0158263,17.172981,SK,Bratislavský,Bratislava V
"Kittsee,,ZOLL","Kittsee, ZOLL",48.081398,17.0708771,AT,Burgenland,Bezirk Neusiedl am See
"Wien,,VIB Erdberg","Wien, VIB Erdberg",48.19075,16.41378,AT,Wien,KG Landstraße
"Praha,,Hlavní nádraží","Praha, Hlavní nádraží",50.0834694,14.4349814,CZ,Praha,Hlavné mesto Praha
"Praha,,Na Knížecí","Praha, Na Knížecí",50.0685,14.40488,CZ,Praha,Hlavné mesto Praha
"Humpolec,,Poliklinika","Humpolec, poliklinika",49.53808,15.35647,CZ,Juhovýchod,Pelhřimov
"Brno,,Hlavní nádraží",Hlavní nádraží,49.1916,16.61264,CZ,Juhomoravský,Brno-mesto
"Buchlovice,,rozc.","Buchlovice, rozc.",49.08366,17.33169,CZ,Stredná Morava,Uherské Hradiště
"Uherský Brod,,dopravní terminál","Uherský Brod, dopravní terminál",49.02243,17.64239,CZ,Stredná Morava,Uherské Hradiště
"Starý Hrozenkov,,Obecní úřad","Starý Hrozenkov, Obecní úřad",48.96686,17.86121,CZ,Stredná Morava,Uherské Hradiště
"Starý Hrozenkov,,CLO","Starý Hrozenkov, CLO",48.9519464,17.8959981,CZ,Stredná Morava,Uherské Hradiště
"Drietoma,,št.hr.CLO","Drietoma, št.hr.",48.95105,17.89875,SK,Trenčiansky,Trenčín
"Bánovce n.Bebravou,,AS","Bánovce nad Bebravou, AS",48.72206,18.25313,SK,Trenčiansky,Bánovce nad Bebravou
"Hradište,,rázc.-E572","Hradište, rázc.-E572",48.68959,18.37728,SK,Trenčiansky,Partizánske
"Dolné Vestenice,,Jednota","Dolné Vestenice, Jednota",48.70466,18.40066,SK,Trenčiansky,Prievidza
